0,2022-08-22 00:00:00,0.0
1,2022-08-22 01:00:00,0.0
2,2022-08-22 02:00:00,0.0
3,2022-08-22 03:00:00,0.0
4,2022-08-22 04:00:00,0.0
5,2022-08-22 05:00:00,0.0
6,2022-08-22 06:00:00,0.0
7,2022-08-22 07:00:00,0.0
8,2022-08-22 08:00:00,0.0
9,2022-08-22 09:00:00,0.0
10,2022-08-22 10:00:00,0.0
11,2022-08-22 11:00:00,0.0
12,2022-08-22 12:00:00,0.0
13,2022-08-22 13:00:00,0.0
14,2022-08-22 14:00:00,0.0
15,2022-08-22 15:00:00,0.0
16,2022-08-22 16:00:00,0.0
17,2022-08-22 17:00:00,0.0
18,2022-08-22 18:00:00,0.0
19,2022-08-22 19:00:00,0.0
20,2022-08-22 20:00:00,0.0
21,2022-08-22 21:00:00,0.0
22,2022-08-22 22:00:00,0.0
23,2022-08-22 23:00:00,0.0
24,2022-08-23 00:00:00,0.0
25,2022-08-23 01:00:00,0.0
26,2022-08-23 02:00:00,0.0
27,2022-08-23 03:00:00,0.0
28,2022-08-23 04:00:00,0.0
29,2022-08-23 05:00:00,0.0
30,2022-08-23 06:00:00,0.0
31,2022-08-23 07:00:00,0.0
32,2022-08-23 08:00:00,0.0
33,2022-08-23 09:00:00,0.0
34,2022-08-23 10:00:00,0.0
35,2022-08-23 11:00:00,0.0
36,2022-08-23 12:00:00,0.0
37,2022-08-23 13:00:00,0.0
38,2022-08-23 14:00:00,0.0
39,2022-08-23 15:00:00,0.0
40,2022-08-23 16:00:00,0.0
41,2022-08-23 17:00:00,0.0
42,2022-08-23 18:00:00,0.0
43,2022-08-23 19:00:00,0.0
44,2022-08-23 20:00:00,0.0
45,2022-08-23 21:00:00,0.0
46,2022-08-23 22:00:00,0.0
47,2022-08-23 23:00:00,0.0
48,2022-08-24 00:00:00,0.0
